uri	deptid	photo	type	name	title
http://vivo.ufl.edu/individual/n1705037258			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Lin,Shuibin	
http://vivo.ufl.edu/individual/n1705243971	33070500;33070700;33070100;33070000;33070200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivoweb.org/ontology/core#NonFacultyAcademic	Claborn,Kasey R	
http://vivo.ufl.edu/individual/n170563521	32060100;32060300		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Bailey, Samantha A	Student
http://vivo.ufl.edu/individual/n17057	60741000;60745000;60743000;60740000;60744000;60742000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Nuessly, Gregg Stephen	Professor
http://vivo.ufl.edu/individual/n17066			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Brewer,Joe E	
http://vivo.ufl.edu/individual/n17069	29030101;29030102;29030000;29030100;29030300		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Zeile, William L	Assistant Scientist
http://vivo.ufl.edu/individual/n1707	29340300;29340000;29340100	Crawford.png	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Crawford, Thomas C	Associate In/Executive Director
http://vivo.ufl.edu/individual/n1707188469	19060400;19069000;19060000;19060100;19060300	petar.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Momcilovic, Petar	
http://vivo.ufl.edu/individual/n170792725	16360100;16369050;16360000;16360400;16361300;16367000;16360701;16360700;16360703;16369004;16360901;16361100;16369000;16369002		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Heintze, Matthew	Post Doctoral researcher
http://vivo.ufl.edu/individual/n1708311652	30140000;30140100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Rose,Alexander T	
http://vivo.ufl.edu/individual/n170870907	29070101;29070100;29070103;29070102;29070105;29070104;29070107;29070106;29070000;29070400;29070300;29070200;29070602;29070603;29070600;29070601		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#NonFacultyAcademic	Chuang,Tsai Der	
http://vivo.ufl.edu/individual/n17097	24010300;24010050;24060300;24060206;24030000;24060204;24060205;24060202;24060200;24060201;24030100;24070200;24070300;24070000;24010400;24050101;24070100;24060100;24010500;24060207;24060000;24010600;24020110;24020111;24010700;24050100;24010000;24020000;24010650;24020108;24000000;24030200;24020103;24070101;24020300;24070401;24070400;24020200;24050000;24020101;24020100;24010100;24020105;24020104;24020107;24020106;24020109;24010200	A Mashburn.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Mashburn, Amy Rebecca	Professor
http://vivo.ufl.edu/individual/n1709728578	26030100;26030800;26030500;26030200;26030900;26030600;26030300;26030700;26030000;26030400		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Neto,Osmar Pinto	
http://vivo.ufl.edu/individual/n17106	18080300;18080100;18080000	Erica_McCray(2).jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Mccray, Erica D	Associate Professor
http://vivo.ufl.edu/individual/n17107	26050500;26050100;26050600;26050200;26050300;26050400;26050000	jamesD.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	James, Delores Corinne Suzette	Associate Professor
http://vivo.ufl.edu/individual/n1711501496	60321000;60320000;60325000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Cantrell, Randall Alan	
http://vivo.ufl.edu/individual/n171243466	04030200;04030100;04030000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	West, Rosa M	Student Asst
http://vivo.ufl.edu/individual/n1713	28096000;28091900;28092200;28091700;28091800;28092300;28092800;28090000;28091600;28090102;28092000;28090100;28090101;28091500;28092100;28090200;28091400;28092600;28090300;28092700;28092400;28092500	Brooks_001.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Brooks, Dennis E	Professor
http://vivo.ufl.edu/individual/n1713140164	31000000;34010307;31010450;34010401;31010600;31010800;31010300;31010301;31010700;31010000;34010503;31010401;31010400;31010150;31010100;31010101;31010102;31010402;31010500;31010501		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://vivoweb.org/ontology/core#FacultyMember	Mcdaniel, Anna M	Dean & Professor
http://vivo.ufl.edu/individual/n1713258008	04030200;04030100;04030000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Barbeau, Ryan Eric	
http://vivo.ufl.edu/individual/n17136	30070000;30070100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Pellegrino, Fiorina	Assistant Professor
http://vivo.ufl.edu/individual/n1713845316	60265000;60264000;60262000;60260000;60263000;60261000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Perry, Marian Linda	Assistant Professor
http://vivo.ufl.edu/individual/n1713994409	33060000;33060100;33060200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Drane, Katie Jo	
http://vivo.ufl.edu/individual/n171400656			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Diaz,Carolina	
http://vivo.ufl.edu/individual/n1714616513			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Roubos,Craig R	
http://vivo.ufl.edu/individual/n1715025102	95011500;95011400;95012200;95014400;95013000;95012300;27070100;95011110;95012100;95015000;95015001;95015002;95011300;95014000;95011200;95012400;95011900;95012500;95014100;95011800;95011100;95014200;95011000;95011120;95014300;95011700;95010000;95011600;95010100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Ruszczyk-White,Elizabeth Bar	
http://vivo.ufl.edu/individual/n1715887937	16100000;16089050;16900500;16980301;16980300;16980200;16907000;16109000;16947000;16909050;16949000;16900701;16900700;16900703;16089000;16980500;16900100;16940100;16900000;16100100;16080000;16940000;16900300;16080100;16909000;16501000;16109050;16949050		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivoweb.org/ontology/core#NonFacultyAcademic	Wang, Ying	
http://vivo.ufl.edu/individual/n17165	02010300;02010301;02010302;02010303;02010900;02130000;02070200;02070300;02070000;02010400;02010904;02010500;02010601;02010600;02010000;02010800;02010902;02010903;02000000;02010901;02040000;02070400;02050000;02010100;02010201;02010200;02010203;02010202;02010205;02010204		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Donnelly, Anne E	Director, Undergraduate Research & SEAGEP
http://vivo.ufl.edu/individual/n1716580447			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Dunn,Jenny Linsley	
http://vivo.ufl.edu/individual/n17166	19060400;19060300;19060000;19060100;19069000	ravindra.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Ahuja, Ravindra K	Professor
http://vivo.ufl.edu/individual/n1717	30290200;30290000;30290100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Norse, Ashley Booth	
http://vivo.ufl.edu/individual/n1717106			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Bosarge, David G	
http://vivo.ufl.edu/individual/n171754	60355000;60353200;60352101;60352100;60354000;60355100;60352000;60351200;60356000;60350000;60355200;60354200;60353100;60353000;60351100;60357000;60351000;60352200;60354100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Hensley, Sarah T	RSA & Ext Agent II, 4-H Youth Development
http://vivo.ufl.edu/individual/n1719138656			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Toniutti,Micaela	
http://vivo.ufl.edu/individual/n1719703380	26020800;26020100;26020500;26020000;26020400;26020300;26020700;26020200;26020900;26020600	semradK.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Semrad, Kelly J	
http://vivo.ufl.edu/individual/n1719719847	34080000;34080104;34080100;34080101;34080102;34080103;34080200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity;http://vivoweb.org/ontology/core#NonFacultyAcademic	Mustafa, Golam	Post Doctoral Associate
http://vivo.ufl.edu/individual/n1719942321	13020200;13020300;13020000;13020100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Corman, Leela	
http://vivo.ufl.edu/individual/n17215	34020000;34020102;34010309;34020100;34020101;34010308;34010306;34010305;34010304;34010303;34010302;34010301;34010300;34010206;34010204;34010205;34010202;34010203;34010200;34010201;34000000;34010704;34010100;34010000;34010703;34010702;34010701;34010700;34010310;34010311;34010312;34010313;34010602;34010603;34010600;34010601;34010606;34010604;34010605;34010501;34010500;34010502;34010504;34010400		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Zellmer, Thomas N	Clinical Assistant Professor
http://vivo.ufl.edu/individual/n1721698267			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivo.ufl.edu/ontology/vivo-ufl/Consultant;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person	Bianchi,Georgia E	
http://vivo.ufl.edu/individual/n1721773523	32060100;32060300		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Swank, Jennifer L	
http://vivo.ufl.edu/individual/n17218	34170302;34170300;34170301		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Abbate, Matty Francis Dds	
http://vivo.ufl.edu/individual/n1722			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#EmeritusProfessor;http://www.w3.org/2002/07/owl#Thing	Newberry,Michele Inez	
http://vivo.ufl.edu/individual/n1722131673	29050103;29050102;29050101;29050100;29052000;29052001;29050105;29050104;29050000;29051800;29051004;29051000;29051003;29052100;29052200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Drusano, George L	
http://vivo.ufl.edu/individual/n17222	60060000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#EmeritusFaculty;http://vivoweb.org/ontology/core#EmeritusProfessor;http://www.w3.org/2002/07/owl#Thing	Emerson, Robert D	
http://vivo.ufl.edu/individual/n17228	23020100;23020000		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Morris, Jon D	Professor
http://vivo.ufl.edu/individual/n1723097935	60265000;60264000;60262000;60260000;60263000;60261000	P7 - Copy.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	(Sanagorski) Warner, Laura A.;Warner, Laura	Assistant Professor
http://vivo.ufl.edu/individual/n1723312185	19050000;19050100;19050600;19059000;19050200;19050700;19050300		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Meyn, Sean	
http://vivo.ufl.edu/individual/n1723358852	28059000;28052300;28050000;28051703;28056000;28051700;28050102;28052000;28050100;28050101;28052400;28051600;28051800;28050200;28050400;28052500;28051900;28050300;28052200		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Tevosian, Sergei G Jr	Associate Professor
http://vivo.ufl.edu/individual/n1724	16380000;16382000;16382200;16383000;16389000;16389050;16387000;16380100		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivo.ufl.edu/ontology/vivo-ufl/CourtesyFaculty;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Thiele, Leslie Paul	Professor
http://vivo.ufl.edu/individual/n17246	28059000;28052300;28050000;28051703;28056000;28050400;28050102;28052000;28050100;28050101;28052400;28051600;28051800;28050200;28051700;28052500;28051900;28050300;28052200	wronski2_000.jpg	http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://www.w3.org/2002/07/owl#Thing;http://xmlns.com/foaf/0.1/Person;http://xmlns.com/foaf/0.1/Agent;http://vivoweb.org/ontology/core#FacultyMember	Wronski, Tom	
http://vivo.ufl.edu/individual/n1724642140			http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://vivoweb.org/ontology/core#Postdoc;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivoweb.org/ontology/core#NonFacultyAcademic	Hazra,Sugata	
http://vivo.ufl.edu/individual/n17249	60355050		http://vivo.ufl.edu/ontology/vivo-ufl/UFEntity;http://xmlns.com/foaf/0.1/Person;http://vivoweb.org/ontology/core#FacultyMember;http://xmlns.com/foaf/0.1/Agent;http://www.w3.org/2002/07/owl#Thing;http://vivo.ufl.edu/ontology/vivo-ufl/UFCurrentEntity	Dowdle, Frank S	Extension Agent I, Ag Safety Training
